,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,actions
2665,0.9330127,0.25,0.8535534,0.14644662,0.9829629,0.62940955,0.75555557,0.0,0.0088495575,0.5231072,0.0,0.0,0.0,0.64533055,0.0,0.20000345,0.0,0.0013357772,0.3737699,3
2666,0.9330127,0.25,0.8535534,0.14644662,0.9330127,0.75,0.5777778,0.0,0.053097345,0.43854475,0.0,0.0,0.027282266,0.59286463,0.0,0.24875197,0.0,0.0,0.51867527,3
2667,0.9330127,0.25,0.8535534,0.14644662,0.8535534,0.8535534,0.44444445,0.0,0.19272369,0.30088496,0.0,0.0,0.18782791,0.48163694,0.0,0.24605706,0.0,0.0,0.5181402,3
2668,0.9330127,0.25,0.8535534,0.14644662,0.75,0.9330127,0.6888889,0.0,0.39331368,0.13864307,0.0,0.0,0.50472194,0.26652676,0.0,0.21970706,0.0,0.0,0.5090326,3
2669,0.9330127,0.25,0.8535534,0.14644662,0.62940955,0.9829629,0.7777778,0.0,0.5014749,0.020648967,0.0,0.0,0.62749213,0.015739769,0.0,0.21786627,0.0,0.0,0.5083963,3
2670,0.9330127,0.25,0.8535534,0.14644662,0.5,1.0,0.5,0.0,0.5555556,0.0,0.0,0.0,0.67471147,0.0,0.0,0.24592699,0.0,0.0,0.51809525,1
2671,0.9330127,0.25,0.8535534,0.14644662,0.37059048,0.9829629,0.6333333,0.0088495575,0.5231072,0.0,0.01179941,0.0,0.64533055,0.0,0.0020986358,0.19086832,0.033275742,0.0,0.493101,1
2672,0.9330127,0.25,0.8535534,0.14644662,0.25,0.9330127,0.53333336,0.053097345,0.43854475,0.0,0.09144543,0.027282266,0.59286463,0.0,0.17943338,0.23893698,0.27061746,0.0,0.46717867,1
2673,0.9330127,0.25,0.8535534,0.14644662,0.14644662,0.8535534,0.51111114,0.19272369,0.30088496,0.0,0.24778761,0.18782791,0.48163694,0.0,0.43546695,0.13574827,0.55494756,0.0,0.38055432,12
2674,0.9330127,0.25,0.8535534,0.14644662,0.0669873,0.75,0.33333334,0.39331368,0.13864307,0.0,0.40216324,0.50472194,0.26652676,0.0,0.5844701,0.22579633,0.65739244,0.18730332,0.46029142,3
2675,0.9330127,0.25,0.8535534,0.14644662,0.017037086,0.62940955,0.2888889,0.5014749,0.020648967,0.0,0.50835794,0.62749213,0.015739769,0.0,0.6558237,0.23623227,0.51658815,0.0,0.3665728,3
2676,0.9330127,0.25,0.8535534,0.14644662,0.0,0.5,0.32222223,0.5555556,0.0,0.0,0.55063915,0.67471147,0.0,0.0,0.67785937,0.23741527,0.5306463,0.0,0.42004988,3
2677,0.9330127,0.25,0.8535534,0.14644662,0.017037086,0.37059048,0.45555556,0.5231072,0.0,0.0,0.5270403,0.64533055,0.0,0.0,0.66421825,0.2116003,0.3255816,0.0,0.44787925,3
2678,0.9330127,0.25,0.8535534,0.14644662,0.0669873,0.25,0.2,0.43854475,0.0,0.0,0.446411,0.59286463,0.0,0.0,0.62014693,0.1427211,0.1483019,0.0,0.4558442,3
2679,0.9330127,0.25,0.8535534,0.14644662,0.14644662,0.14644662,0.6111111,0.30088496,0.0,0.0,0.29990166,0.48163694,0.0,0.0,0.49003148,0.13926536,0.03480463,0.0,0.47499093,3
2680,0.9330127,0.25,0.8535534,0.14644662,0.25,0.0669873,0.56666666,0.13864307,0.0,0.0,0.13962635,0.26652676,0.0,0.0,0.27911857,0.1382419,0.0,0.0,0.48087493,3
2681,0.9330127,0.25,0.8535534,0.14644662,0.37059048,0.017037086,0.6333333,0.020648967,0.0,0.0,0.027531957,0.015739769,0.0,0.0,0.018887723,0.1777473,0.0,0.0,0.49452958,3
2682,0.9330127,0.25,0.8535534,0.14644662,0.5,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18029736,0.0,0.0,0.495411,3
2683,0.9330127,0.25,0.8535534,0.14644662,0.62940955,0.017037086,0.6888889,0.0,0.0,0.01179941,0.0,0.0,0.0,0.0020986358,0.0,0.19807677,0.0,0.0,0.5015563,3
2684,0.9330127,0.25,0.8535534,0.14644662,0.75,0.0669873,0.31111112,0.0,0.0,0.09144543,0.0,0.0,0.0,0.17943338,0.0,0.3344779,0.0,0.0,0.54870206,3
2685,0.9330127,0.25,0.8535534,0.14644662,0.8535534,0.14644662,0.31111112,0.0,0.0,0.24778761,0.0,0.0,0.0,0.43546695,0.0,0.19280726,0.0,0.0,0.4997349,3
2686,0.9330127,0.25,0.8535534,0.14644662,0.9330127,0.25,0.2888889,0.0,0.0,0.40216324,0.0,0.0,0.0,0.5844701,0.0,0.24602517,0.0,0.0,0.51812917,3
2687,0.9330127,0.25,0.8535534,0.14644662,0.9829629,0.37059048,0.3,0.0,0.0,0.50835794,0.0,0.0,0.0,0.6558237,0.0,0.19460875,0.0,0.0,0.50035757,3
2688,0.9330127,0.25,0.8535534,0.14644662,1.0,0.5,0.85555553,0.0,0.0,0.55063915,0.0,0.0,0.0,0.67785937,0.0,0.21839765,0.0,0.0,0.50857997,3
2689,0.9330127,0.25,0.8535534,0.8535534,0.9829629,0.62940955,0.65555555,0.0,0.01179941,0.5270403,0.0,0.0,0.0020986358,0.66421825,0.0,0.20004763,0.0,0.0,0.5022375,3
2690,0.9330127,0.25,0.8535534,0.8535534,0.9330127,0.75,0.6333333,0.0,0.09144543,0.446411,0.0,0.0,0.17943338,0.62014693,0.0,0.23845468,0.0,0.0,0.5155125,3
2691,0.9330127,0.25,0.8535534,0.8535534,0.8535534,0.8535534,0.65555555,0.0,0.24778761,0.29990166,0.0,0.0,0.43546695,0.49003148,0.0,0.22470905,0.0,0.0,0.5107615,3
2692,0.9330127,0.25,0.8535534,0.8535534,0.75,0.9330127,0.65555555,0.0,0.40216324,0.13962635,0.0,0.0,0.5844701,0.27911857,0.0,0.29594442,0.0,0.0,0.5353833,7
2693,0.9330127,0.25,0.8535534,0.8535534,0.62940955,0.9829629,0.65555555,0.0,0.50835794,0.027531957,0.0,0.0,0.6558237,0.018887723,0.0,0.25000614,0.0,0.0,0.5195052,7
2694,0.9330127,0.25,0.8535534,0.8535534,0.5,1.0,0.74444443,0.0,0.55063915,0.0,0.0,0.0,0.67785937,0.0,0.0,0.2717395,0.0,0.0,0.5270171,7
2695,0.9330127,0.25,0.8535534,0.8535534,0.37059048,0.9829629,0.7111111,0.01179941,0.5270403,0.0,0.0147492625,0.0020986358,0.66421825,0.0,0.040923398,0.23583958,0.05039642,0.0,0.5055765,1
2696,0.9330127,0.25,0.8535534,0.8535534,0.25,0.9330127,0.6,0.09144543,0.446411,0.0,0.11406096,0.17943338,0.62014693,0.0,0.45960125,0.34834749,0.11326059,0.0,0.53319716,1
2697,0.9330127,0.25,0.8535534,0.8535534,0.14644662,0.8535534,0.53333336,0.24778761,0.29990166,0.0,0.28908554,0.43546695,0.49003148,0.0,0.71668416,0.24910784,0.24189052,0.0,0.47584262,12
2698,0.9330127,0.25,0.8535534,0.8535534,0.0669873,0.75,0.6111111,0.40216324,0.13962635,0.0,0.43952802,0.5844701,0.27911857,0.0,0.8226653,0.15989918,0.23721392,0.18730332,0.5128198,12
2699,0.9330127,0.25,0.8535534,0.8535534,0.017037086,0.62940955,0.51111114,0.50835794,0.027531957,0.0,0.5457227,0.6558237,0.018887723,0.0,0.8782791,0.15126473,0.1490545,0.37460664,0.5256355,12
2700,0.9330127,0.25,0.8535534,0.8535534,0.0,0.5,0.47777778,0.55063915,0.0,0.0,0.58702064,0.67785937,0.0,0.0,0.884575,0.14070608,0.03068658,0.56191,0.5432001,12
2701,0.9330127,0.25,0.8535534,0.8535534,0.017037086,0.37059048,0.4888889,0.5270403,0.0,0.0,0.53687316,0.66421825,0.0,0.0,0.795383,0.13991332,0.05039642,0.7492133,0.53939366,12
2702,0.9330127,0.25,0.8535534,0.8535534,0.0669873,0.25,0.4888889,0.446411,0.0,0.0,0.44837758,0.62014693,0.0,0.0,0.7198321,0.14213696,0.06424633,0.9365166,0.53768003,12
2703,0.9330127,0.25,0.8535534,0.8535534,0.14644662,0.14644662,0.6111111,0.29990166,0.0,0.0,0.33923304,0.49003148,0.0,0.0,0.73976916,0.14061771,0.020202115,0.99343204,0.49842644,12
2704,0.9330127,0.25,0.8535534,0.8535534,0.25,0.0669873,0.7,0.13962635,0.0,0.0,0.17010815,0.27911857,0.0,0.0,0.5634837,0.14386238,0.0,0.9984948,0.48462784,8
2705,0.9330127,0.25,0.8535534,0.8535534,0.37059048,0.017037086,0.82222223,0.027531957,0.0,0.0,0.0373648,0.018887723,0.0,0.0,0.14375655,0.18462442,0.0,0.8630948,0.4567227,10
2706,0.9330127,0.25,0.8535534,0.8535534,0.5,0.0,0.7888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24970917,0.0,0.9005555,0.53279716,10
2707,0.9330127,0.25,0.8535534,0.8535534,0.62940955,0.017037086,0.85555553,0.0,0.0,0.0147492625,0.0,0.0,0.0,0.040923398,0.0,0.19479284,0.0,0.9380162,0.5138159,10
2708,0.9330127,0.25,0.8535534,0.8535534,0.75,0.0669873,0.82222223,0.0,0.0,0.11406096,0.0,0.0,0.0,0.45960125,0.0,0.30352595,0.0,0.97547686,0.5513984,8
2709,0.9330127,0.25,0.8535534,0.8535534,0.8535534,0.14644662,0.82222223,0.0,0.0,0.28908554,0.0,0.0,0.0,0.71668416,0.0,0.3684119,0.0,0.84007686,0.5202471,8
2710,0.9330127,0.25,0.8535534,0.8535534,0.9330127,0.25,0.82222223,0.0,0.0,0.43952802,0.0,0.0,0.0,0.8226653,0.0,0.3246889,0.0,0.70467687,0.50513464,4
2711,0.9330127,0.25,0.8535534,0.8535534,0.9829629,0.37059048,0.82222223,0.0,0.0,0.5457227,0.0,0.0,0.0,0.8782791,0.0,0.21546838,0.0,0.2221959,0.36022654,8
2712,0.9330127,0.25,0.8535534,0.8535534,1.0,0.5,0.8888889,0.0,0.0,0.58702064,0.0,0.0,0.0,0.884575,0.0,0.25939164,0.0,0.086795904,0.48256528,3
2713,0.9330127,0.25,0.5,1.0,0.9829629,0.62940955,0.74444443,0.0,0.0147492625,0.53687316,0.0,0.0,0.040923398,0.795383,0.0,0.30473593,0.0,0.0,0.51266277,3
2714,0.9330127,0.25,0.5,1.0,0.9330127,0.75,0.6888889,0.0,0.11406096,0.44837758,0.0,0.0,0.45960125,0.7198321,0.0,0.2841561,0.0,0.0,0.53130877,9
2715,0.9330127,0.25,0.5,1.0,0.8535534,0.8535534,0.7111111,0.0,0.28908554,0.33923304,0.0,0.0,0.71668416,0.73976916,0.0,0.31058714,0.0,0.0,0.54044443,7
2716,0.9330127,0.25,0.5,1.0,0.75,0.9330127,0.6888889,0.0,0.43952802,0.17010815,0.0,0.0,0.8226653,0.5634837,0.0,0.37688434,0.0,0.0,0.56335944,7
2717,0.9330127,0.25,0.5,1.0,0.62940955,0.9829629,0.7777778,0.0,0.5457227,0.0373648,0.0,0.0,0.8782791,0.14375655,0.0,0.2813287,0.0,0.0,0.53033155,7
2718,0.9330127,0.25,0.5,1.0,0.5,1.0,0.7777778,0.0,0.58702064,0.0,0.0,0.0,0.884575,0.0,0.0,0.24581163,0.0,0.0,0.5180554,8
2719,0.9330127,0.25,0.5,1.0,0.37059048,0.9829629,0.7777778,0.0147492625,0.53687316,0.0,0.0147492625,0.040923398,0.795383,0.0,0.04197272,0.4229748,0.32634372,0.0,0.52080226,12
2720,0.9330127,0.25,0.5,1.0,0.25,0.9330127,0.6333333,0.11406096,0.44837758,0.0,0.11012783,0.45960125,0.7198321,0.0,0.44805875,0.19927694,0.55589426,0.18730332,0.46931592,12
2721,0.9330127,0.25,0.5,1.0,0.14644662,0.8535534,0.75555557,0.28908554,0.33923304,0.0,0.20943953,0.71668416,0.73976916,0.0,0.3788038,0.19484437,0.692462,0.37460664,0.44330794,12
2722,0.9330127,0.25,0.5,1.0,0.0669873,0.75,0.7888889,0.43952802,0.17010815,0.0,0.4218289,0.8226653,0.5634837,0.0,0.70304304,0.14617194,0.7565143,0.56191,0.4150052,13
2723,0.9330127,0.25,0.5,1.0,0.017037086,0.62940955,0.56666666,0.5457227,0.0373648,0.0,0.46705997,0.8782791,0.14375655,0.0,0.72612804,0.19411299,0.7475635,0.8260193,0.459969,13
2724,0.9330127,0.25,0.5,1.0,0.0,0.5,0.5888889,0.58702064,0.0,0.0,0.5516224,0.884575,0.0,0.0,0.8289612,0.14497912,0.67045176,0.9835929,0.4193869,13
2725,0.9330127,0.25,0.5,1.0,0.017037086,0.37059048,0.4888889,0.53687316,0.0,0.0,0.54965585,0.795383,0.0,0.0,0.86673665,0.19478056,0.5334532,0.9976094,0.40982234,13
2726,0.9330127,0.25,0.5,1.0,0.0669873,0.25,0.6111111,0.44837758,0.0,0.0,0.47394297,0.7198321,0.0,0.0,0.8405037,0.15529725,0.35230634,0.9988561,0.42407477,13
2727,0.9330127,0.25,0.5,1.0,0.14644662,0.14644662,0.7222222,0.33923304,0.0,0.0,0.33824974,0.73976916,0.0,0.0,0.75655824,0.1457277,0.1322983,0.99896705,0.45979124,12
2728,0.9330127,0.25,0.5,1.0,0.25,0.0669873,0.7222222,0.17010815,0.0,0.0,0.16814159,0.5634837,0.0,0.0,0.56873035,0.26233193,0.005353466,0.99897695,0.52280957,18
2729,0.9330127,0.25,0.5,1.0,0.37059048,0.017037086,0.7222222,0.0373648,0.0,0.0,0.036381513,0.14375655,0.0,0.0,0.15110178,0.3056735,0.0,0.9989778,0.53874636,8
2730,0.9330127,0.25,0.5,1.0,0.5,0.0,0.6888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21189237,0.0,0.8635778,0.4661476,8
2731,0.9330127,0.25,0.5,1.0,0.62940955,0.017037086,0.7222222,0.0,0.0,0.0147492625,0.0,0.0,0.0,0.04197272,0.0,0.1943535,0.0,0.7281778,0.46008545,8
2732,0.9330127,0.25,0.5,1.0,0.75,0.0669873,0.7888889,0.0,0.0,0.11012783,0.0,0.0,0.0,0.44805875,0.0,0.19245383,0.0,0.5927778,0.45942885,8
2733,0.9330127,0.25,0.5,1.0,0.8535534,0.14644662,0.85555553,0.0,0.0,0.20943953,0.0,0.0,0.0,0.3788038,0.0,0.22415191,0.0,0.4573778,0.470385,8
2734,0.9330127,0.25,0.5,1.0,0.9330127,0.25,0.82222223,0.0,0.0,0.4218289,0.0,0.0,0.0,0.70304304,0.0,0.22484402,0.0,0.3219778,0.47062424,8
2735,0.9330127,0.25,0.5,1.0,0.9829629,0.37059048,0.8888889,0.0,0.0,0.46705997,0.0,0.0,0.0,0.72612804,0.0,0.248131,0.0,0.1865778,0.47867316,9
2736,0.9330127,0.25,0.5,1.0,1.0,0.5,0.85555553,0.0,0.0,0.5516224,0.0,0.0,0.0,0.8289612,0.0,0.26433346,0.0,0.14144446,0.5110626,9
2737,0.9330127,0.25,0.14644662,0.8535534,0.9829629,0.62940955,0.8111111,0.0,0.0147492625,0.54965585,0.0,0.0,0.04197272,0.86673665,0.0,0.30562198,0.0,0.09631113,0.52533364,9
2738,0.9330127,0.25,0.14644662,0.8535534,0.9330127,0.75,0.84444445,0.0,0.11012783,0.47394297,0.0,0.0,0.44805875,0.8405037,0.0,0.29947135,0.0,0.0511778,0.5232077,9
2739,0.9330127,0.25,0.14644662,0.8535534,0.8535534,0.8535534,0.8888889,0.0,0.20943953,0.33824974,0.0,0.0,0.3788038,0.75655824,0.0,0.29012266,0.0,0.0060444693,0.51997644,3
2740,0.9330127,0.25,0.14644662,0.8535534,0.75,0.9330127,0.84444445,0.0,0.4218289,0.16814159,0.0,0.0,0.70304304,0.56873035,0.0,0.36148077,0.0,0.0,0.55624145,1
2741,0.9330127,0.25,0.14644662,0.8535534,0.62940955,0.9829629,0.8888889,0.0,0.46705997,0.036381513,0.0,0.0,0.72612804,0.15110178,0.0,0.29472706,0.0,0.0,0.53496253,1
2742,0.9330127,0.25,0.14644662,0.8535534,0.5,1.0,0.84444445,0.0,0.5516224,0.0,0.0,0.0,0.8289612,0.0,0.0,0.26515937,0.0,0.0,0.5247427,1
2743,0.9330127,0.25,0.14644662,0.8535534,0.37059048,0.9829629,0.74444443,0.0147492625,0.54965585,0.0,0.0147492625,0.04197272,0.86673665,0.0,0.053515214,0.25257832,0.31529596,0.0,0.46388632,12
2744,0.9330127,0.25,0.14644662,0.8535534,0.25,0.9330127,0.53333336,0.11012783,0.47394297,0.0,0.11406096,0.44805875,0.8405037,0.0,0.5078699,0.18861274,0.5534045,0.18730332,0.46607617,12
2745,0.9330127,0.25,0.14644662,0.8535534,0.14644662,0.8535534,0.3888889,0.20943953,0.33824974,0.0,0.28908554,0.3788038,0.75655824,0.0,0.7607555,0.20178531,0.6423733,0.37460664,0.454684,13
2746,0.9330127,0.25,0.14644662,0.8535534,0.0669873,0.75,0.36666667,0.4218289,0.16814159,0.0,0.44051132,0.70304304,0.56873035,0.0,0.8635887,0.18389547,0.7000923,0.638716,0.4649453,15
2747,0.9330127,0.25,0.14644662,0.8535534,0.017037086,0.62940955,0.33333334,0.46705997,0.036381513,0.0,0.546706,0.72612804,0.15110178,0.0,0.9171039,0.14051463,0.7378979,0.97245127,0.4667685,13
2748,0.9330127,0.25,0.14644662,0.8535534,0.0,0.5,0.31111112,0.5516224,0.0,0.0,0.59095377,0.8289612,0.0,0.0,0.9349423,0.13910829,0.67724895,0.9966092,0.36843467,13
2749,0.9330127,0.25,0.14644662,0.8535534,0.017037086,0.37059048,0.32222223,0.54965585,0.0,0.0,0.567355,0.86673665,0.0,0.0,0.92235047,0.13837689,0.5145386,0.9987581,0.38947344,13
2750,0.9330127,0.25,0.14644662,0.8535534,0.0669873,0.25,0.5222222,0.47394297,0.0,0.0,0.48082596,0.8405037,0.0,0.0,0.8782791,0.13777311,0.32911745,0.9989492,0.42179623,13
2751,0.9330127,0.25,0.14644662,0.8535534,0.14644662,0.14644662,0.54444444,0.33824974,0.0,0.0,0.34316617,0.75655824,0.0,0.0,0.795383,0.13597898,0.12987006,0.9989662,0.4568233,13
2752,0.9330127,0.25,0.14644662,0.8535534,0.25,0.0669873,0.45555556,0.16814159,0.0,0.0,0.16420846,0.56873035,0.0,0.0,0.49422875,0.13434437,0.0102998605,0.9989677,0.47768235,15
2753,0.9330127,0.25,0.14644662,0.8535534,0.37059048,0.017037086,0.75555557,0.036381513,0.0,0.0,0.031465095,0.15110178,0.0,0.0,0.06925499,0.18109505,0.0,0.9989679,0.49568677,8
2754,0.9330127,0.25,0.14644662,0.8535534,0.5,0.0,0.75555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20231299,0.0,0.8635679,0.4628366,8
2755,0.9330127,0.25,0.14644662,0.8535534,0.62940955,0.017037086,0.7888889,0.0,0.0,0.0147492625,0.0,0.0,0.0,0.053515214,0.0,0.24874951,0.0,0.7281679,0.47888693,8
2756,0.9330127,0.25,0.14644662,0.8535534,0.75,0.0669873,0.7222222,0.0,0.0,0.11406096,0.0,0.0,0.0,0.5078699,0.0,0.31851718,0.0,0.5927679,0.50300145,7
2757,0.9330127,0.25,0.14644662,0.8535534,0.8535534,0.14644662,0.75555557,0.0,0.0,0.28908554,0.0,0.0,0.0,0.7607555,0.0,0.20033477,0.0,0.36710125,0.43536356,4
2758,0.9330127,0.25,0.14644662,0.8535534,0.9330127,0.25,0.6888889,0.0,0.0,0.44051132,0.0,0.0,0.0,0.8635887,0.0,0.19707538,0.0,0.004858931,0.39226213,4
2759,0.9330127,0.25,0.14644662,0.8535534,0.9829629,0.37059048,0.82222223,0.0,0.0,0.546706,0.0,0.0,0.0,0.9171039,0.0,0.19498181,0.0,0.0,0.4990445,9
2760,0.9330127,0.25,0.14644662,0.8535534,1.0,0.5,0.25555557,0.0,0.0,0.59095377,0.0,0.0,0.0,0.9349423,0.0,0.23689371,0.0,0.0,0.514973,4
2761,0.9330127,0.25,0.0,0.5,0.9829629,0.62940955,0.74444443,0.0,0.0147492625,0.567355,0.0,0.0,0.053515214,0.92235047,0.0,0.27338392,0.0,0.0,0.5275855,3
2762,0.9330127,0.25,0.0,0.5,0.9330127,0.75,0.84444445,0.0,0.11406096,0.48082596,0.0,0.0,0.5078699,0.8782791,0.0,0.30505255,0.0,0.0,0.5385314,3
2763,0.9330127,0.25,0.0,0.5,0.8535534,0.8535534,0.7111111,0.0,0.28908554,0.34316617,0.0,0.0,0.7607555,0.795383,0.0,0.2835327,0.0,0.0,0.5310933,3
2764,0.9330127,0.25,0.0,0.5,0.75,0.9330127,0.7777778,0.0,0.44051132,0.16420846,0.0,0.0,0.8635887,0.49422875,0.0,0.23707902,0.0,0.0,0.51503706,1
2765,0.9330127,0.25,0.0,0.5,0.62940955,0.9829629,0.74444443,0.0,0.546706,0.031465095,0.0,0.0,0.9171039,0.06925499,0.0,0.24527168,0.0,0.0,0.51786876,1
2766,0.9330127,0.25,0.0,0.5,0.5,1.0,0.74444443,0.0,0.59095377,0.0,0.0,0.0,0.9349423,0.0,0.0,0.23241574,0.0,0.0,0.51342523,1
2767,0.9330127,0.25,0.0,0.5,0.37059048,0.9829629,0.6,0.0147492625,0.567355,0.0,0.0068829893,0.053515214,0.92235047,0.0,0.0010493179,0.23038842,0.32487163,0.0,0.45450044,1
2768,0.9330127,0.25,0.0,0.5,0.25,0.9330127,0.4,0.11406096,0.48082596,0.0,0.07571288,0.5078699,0.8782791,0.0,0.12591815,0.26763582,0.58047,0.0,0.42156586,13
2769,0.9330127,0.25,0.0,0.5,0.14644662,0.8535534,0.51111114,0.28908554,0.34316617,0.0,0.22615536,0.7607555,0.795383,0.0,0.3798531,0.39152706,0.7355975,0.2641093,0.5303479,13
2770,0.9330127,0.25,0.0,0.5,0.0669873,0.75,0.3,0.44051132,0.16420846,0.0,0.38839725,0.8635887,0.49422875,0.0,0.5771249,0.23412396,0.81068325,0.5282186,0.462486,13
2771,0.9330127,0.25,0.0,0.5,0.017037086,0.62940955,0.23333333,0.546706,0.031465095,0.0,0.49557522,0.9171039,0.06925499,0.0,0.65267575,0.17936963,0.7939885,0.79232794,0.44655275,13
2772,0.9330127,0.25,0.0,0.5,0.0,0.5,0.14444445,0.59095377,0.0,0.0,0.5417896,0.9349423,0.0,0.0,0.6810073,0.24875197,0.7294394,0.98057777,0.45565188,15
2773,0.9330127,0.25,0.0,0.5,0.017037086,0.37059048,0.13333334,0.567355,0.0,0.0,0.52114064,0.92235047,0.0,0.0,0.67051417,0.36079848,0.5805931,0.9973229,0.45973206,15
2774,0.9330127,0.25,0.0,0.5,0.0669873,0.25,0.022222223,0.48082596,0.0,0.0,0.43952802,0.8782791,0.0,0.0,0.62434417,0.27350172,0.37373438,0.99881244,0.46117747,15
2775,0.9330127,0.25,0.0,0.5,0.14644662,0.14644662,0.044444446,0.34316617,0.0,0.0,0.2989184,0.795383,0.0,0.0,0.5026233,0.15158625,0.13742456,0.99894494,0.46090516,15
2776,0.9330127,0.25,0.0,0.5,0.25,0.0669873,0.022222223,0.16420846,0.0,0.0,0.1366765,0.49422875,0.0,0.0,0.28121722,0.16072139,0.006868151,0.9989567,0.48741803,18
2777,0.9330127,0.25,0.0,0.5,0.37059048,0.017037086,0.13333334,0.031465095,0.0,0.0,0.026548672,0.06925499,0.0,0.0,0.017838405,0.8328752,0.0,0.99895775,0.7209687,7
2778,0.9330127,0.25,0.0,0.5,0.5,0.0,0.24444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20781568,0.0,0.823876,0.45296183,18
2779,0.9330127,0.25,0.0,0.5,0.62940955,0.017037086,0.22222222,0.0,0.0,0.0068829893,0.0,0.0,0.0,0.0010493179,0.0,0.24154596,0.0,0.9833824,0.57361495,18
2780,0.9330127,0.25,0.0,0.5,0.75,0.0669873,0.11111111,0.0,0.0,0.07571288,0.0,0.0,0.0,0.12591815,0.0,0.1475881,0.0,0.9975708,0.48917863,18
2781,0.9330127,0.25,0.0,0.5,0.8535534,0.14644662,0.07777778,0.0,0.0,0.22615536,0.0,0.0,0.0,0.3798531,0.0,0.18905208,0.0,0.9988329,0.49888825,18
2782,0.9330127,0.25,0.0,0.5,0.9330127,0.25,0.2,0.0,0.0,0.38839725,0.0,0.0,0.0,0.5771249,0.0,0.24391687,0.0,0.9989451,0.5174406,18
2783,0.9330127,0.25,0.0,0.5,0.9829629,0.37059048,0.2777778,0.0,0.0,0.49557522,0.0,0.0,0.0,0.65267575,0.0,0.19655506,0.0,0.99895513,0.5010339,18
2784,0.9330127,0.25,0.0,0.5,1.0,0.5,0.36666667,0.0,0.0,0.5417896,0.0,0.0,0.0,0.6810073,0.0,0.19495973,0.0,0.998956,0.5004792,18
2785,0.9330127,0.25,0.14644662,0.14644662,0.9829629,0.62940955,0.24444444,0.0,0.0068829893,0.52114064,0.0,0.0,0.0010493179,0.67051417,0.0,0.4126763,0.0,0.9989561,0.5757306,5
2786,0.9330127,0.25,0.14644662,0.14644662,0.9330127,0.75,0.31111112,0.0,0.07571288,0.43952802,0.0,0.0,0.12591815,0.62434417,0.0,0.2988921,0.0,0.82386863,0.48443985,5
2787,0.9330127,0.25,0.14644662,0.14644662,0.8535534,0.8535534,0.3888889,0.0,0.22615536,0.2989184,0.0,0.0,0.3798531,0.5026233,0.0,0.26727504,0.0,0.42490798,0.4049223,3
2788,0.9330127,0.25,0.14644662,0.14644662,0.75,0.9330127,0.51111114,0.0,0.38839725,0.1366765,0.0,0.0,0.5771249,0.28121722,0.0,0.21178682,0.0,0.0013250173,0.37790295,3
2789,0.9330127,0.25,0.14644662,0.14644662,0.62940955,0.9829629,0.4888889,0.0,0.49557522,0.026548672,0.0,0.0,0.65267575,0.017838405,0.0,0.27240708,0.0,0.0,0.52685463,1
2790,0.9330127,0.25,0.14644662,0.14644662,0.5,1.0,0.5888889,0.0,0.5417896,0.0,0.0,0.0,0.6810073,0.0,0.0,0.19854556,0.0,0.0,0.5017183,1
2791,0.9330127,0.25,0.14644662,0.14644662,0.37059048,0.9829629,0.4888889,0.0068829893,0.52114064,0.0,0.009832841,0.0010493179,0.67051417,0.0,0.015739769,0.23967081,0.32637683,0.0,0.45743904,1
2792,0.9330127,0.25,0.14644662,0.14644662,0.25,0.9330127,0.35555556,0.07571288,0.43952802,0.0,0.09832842,0.12591815,0.62434417,0.0,0.36096537,0.24260378,0.57190734,0.0,0.41444838,12
2793,0.9330127,0.25,0.14644662,0.14644662,0.14644662,0.8535534,0.2777778,0.22615536,0.2989184,0.0,0.26843658,0.3798531,0.5026233,0.0,0.6484785,0.21465597,0.7040968,0.18730332,0.44807044,12
2794,0.9330127,0.25,0.14644662,0.14644662,0.0669873,0.75,0.15555556,0.38839725,0.1366765,0.0,0.42477876,0.5771249,0.28121722,0.0,0.78174186,0.21847741,0.75971407,0.37460664,0.43942344,15
2795,0.9330127,0.25,0.14644662,0.14644662,0.017037086,0.62940955,0.11111111,0.49557522,0.026548672,0.0,0.5339233,0.65267575,0.017838405,0.0,0.8478489,0.16694075,0.7556481,0.79861856,0.50270677,15
2796,0.9330127,0.25,0.14644662,0.14644662,0.0,0.5,0.06666667,0.5417896,0.0,0.0,0.58013767,0.6810073,0.0,0.0,0.8688353,0.14944114,0.6840887,0.9811266,0.42740077,15
2797,0.9330127,0.25,0.14644662,0.14644662,0.017037086,0.37059048,0.1,0.52114064,0.0,0.0,0.5575221,0.67051417,0.0,0.0,0.85624343,0.14717332,0.5552505,0.99736094,0.39025384,15
