,a
7909,0.8764918
7910,0.6945538
7911,0.014724791
7912,0.040523022
7913,0.41621146
7914,0.36029094
7915,0.33190563
7916,0.25236157
7917,0.40787536
7918,0.063148975
7919,0.3800688
7920,0.0024920702
7921,0.56835216
7922,0.016053766
7923,0.2669403
7924,0.5656252
7925,0.6348281
7926,0.06807721
7927,0.6709696
7928,0.6520561
7929,0.74965304
7930,0.7288601
7931,0.7247787
7932,0.8987906
7933,0.6525785
7934,0.6489551
7935,0.05986309
7936,0.43290466
7937,0.23733371
7938,0.14384893
7939,0.20024306
7940,0.2673536
7941,0.36006606
7942,0.07656336
7943,0.426369
7944,0.41238248
7945,0.52715784
7946,0.0012418926
7947,0.25204712
7948,0.5643064
7949,0.12616456
7950,0.13304448
7951,0.26194066
7952,0.7189756
7953,0.6831862
7954,0.664177
7955,0.66949725
7956,0.68651974
7957,0.63345397
7958,0.68838334
7959,0.16940421
7960,0.2604434
7961,0.18230051
7962,0.36513814
7963,0.37525022
7964,0.121575296
7965,0.07482171
7966,0.4147461
7967,0.33885205
7968,0.36746252
7969,0.40347123
7970,0.037356436
7971,0.25901136
7972,0.19447899
7973,0.22426006
7974,0.08786523
7975,0.13384381
7976,0.7219448
7977,0.64011633
7978,0.74766886
7979,0.82393366
7980,0.83801883
7981,0.7913643
7982,0.8806989
7983,0.55139613
7984,0.49730083
7985,0.4591007
7986,0.40365708
7987,0.39463332
7988,0.18389118
7989,0.09834674
7990,0.4041884
7991,0.63013434
7992,0.21497217
7993,0.010965079
7994,0.5750264
7995,0.6469254
7996,0.5320431
7997,0.12631321
7998,0.073937
7999,0.089129955
8000,0.73230547
8001,0.6570289
8002,0.69307417
8003,0.76342463
8004,0.81983316
8005,0.88366944
8006,0.70964926
8007,0.6148107
8008,0.49630648
8009,0.12928665
8010,0.3829256
8011,0.3537686
8012,0.10411504
8013,0.28620178
8014,0.0027325153
8015,0.003394395
8016,0.32995033
8017,0.0068126917
8018,0.32002395
8019,0.3950373
8020,0.5279256
8021,0.094352454
8022,0.584717
8023,0.6784207
8024,0.67792624
8025,0.6683909
8026,0.7811971
8027,0.9693358
8028,0.8305951
8029,0.9085281
8030,0.83459127
8031,0.99545974
8032,0.67415804
8033,0.42881083
8034,0.17208025
8035,0.027470708
8036,0.16675651
8037,0.026767671
8038,0.030004948
8039,0.033627898
8040,0.019169897
8041,0.4016689
8042,0.016362756
8043,0.4769376
8044,0.5108619
8045,0.17372227
8046,0.2335799
8047,0.68553686
8048,0.6543132
8049,0.7886838
8050,0.24074018
8051,0.6990123
8052,0.97769845
8053,0.8557113
8054,0.9043871
8055,0.994414
8056,0.5206739
8057,0.44321948
8058,0.25518334
8059,0.24553972
8060,0.36886972
8061,0.21824402
8062,0.22037584
8063,0.4484589
8064,0.0020623505
8065,0.46289146
8066,0.25794744
8067,0.48508325
8068,0.21521151
8069,0.4913582
8070,0.13999864
8071,0.6268596
8072,0.7062575
8073,0.70708305
8074,0.7110723
8075,0.8404826
8076,0.79062384
8077,0.63497686
8078,0.78248775
8079,0.78103274
8080,0.50486267
8081,0.46057647
8082,0.2684566
8083,0.3889123
8084,0.25176084
8085,0.4302315
8086,0.46314782
8087,0.44631663
8088,0.4502136
8089,0.5034059
8090,0.46520656
8091,0.23040092
8092,0.5291928
8093,0.06389412
8094,0.5745956
8095,0.64731395
8096,0.7047431
8097,0.7040166
8098,0.6504724
8099,0.9250231
8100,0.9451661
8101,0.9033914
8102,0.9383365
8103,0.9574845
8104,0.70367306
8105,0.5320376
8106,0.34108603
8107,0.3859126
8108,0.25798434
8109,0.4845988
8110,0.06771344
8111,0.05107981
8112,0.48829317
8113,0.47049198
8114,0.42437705
8115,0.18656707
8116,0.112629116
8117,0.51231366
8118,0.62772536
8119,0.69221354
8120,0.62495613
8121,0.5826578
8122,0.6869605
8123,0.79851174
8124,0.7696326
8125,0.88591856
8126,0.8542259
8127,0.18087679
8128,0.43262154
8129,0.47294277
8130,0.3845656
8131,0.35984215
8132,0.2407428
8133,0.26486748
8134,0.18680102
8135,0.25525647
8136,0.112074465
8137,0.0103292465
8138,0.03426391
8139,0.037590772
8140,0.02813965
8141,0.114037365
8142,0.57025427
8143,0.5848939
8144,0.64530134
8145,0.63802004
8146,0.67510897
8147,0.6791163
8148,0.9199569
8149,0.93161565
8150,0.96056974
8151,0.98694766
8152,0.847716
8153,0.20712686
8154,0.22261569
8155,0.43065286
8156,0.38002446
8157,0.30749393
8158,0.06179869
8159,0.05036372
8160,0.0020096004
8161,0.081873536
8162,0.4527676
8163,0.50473773
8164,0.1588428
8165,0.23035097
8166,0.563554
8167,0.25283414
8168,0.67618084
8169,0.74346155
8170,0.63527006
8171,0.9910874
8172,0.9485917
8173,0.93415
8174,0.97364056
8175,0.19141245
8176,0.6775242
8177,0.26708198
8178,0.2660755
8179,0.2684038
8180,0.23039526
8181,0.19971228
8182,0.15547305
8183,0.3392188
8184,0.0036740303
8185,0.41954893
8186,0.012190849
8187,0.44736877
8188,0.045220405
8189,0.06904256
8190,0.20184904
8191,0.5621513
8192,0.63277805
8193,0.694039
8194,0.7520367
8195,0.65337
8196,0.88092184
8197,0.8023601
8198,0.7559066
8199,0.9697515
8200,0.6883236
8201,0.20982888
8202,0.26730394
8203,0.2687249
8204,0.24696109
8205,0.14982677
8206,0.25316077
8207,0.04167652
8208,0.5588192
8209,0.038391054
8210,0.029016554
8211,0.25889003
8212,0.18469784
8213,0.04695165
8214,0.15884867
8215,0.60842335
8216,0.68534696
8217,0.6705368
8218,0.7183238
8219,0.90782845
8220,0.83858514
8221,0.71649545
8222,0.6091989
8223,0.24306226
8224,0.2672812
8225,0.11735749
8226,0.37334412
8227,0.39654943
8228,0.23457083
8229,0.20377123
8230,0.17048764
8231,0.07864344
8232,0.13219786
8233,0.40937158
8234,0.36086482
8235,0.039631605
8236,0.2436372
8237,0.50046885
8238,0.1393129
8239,0.6503429
8240,0.62282807
8241,0.61712116
8242,0.6732318
8243,0.8075629
8244,0.73592705
8245,0.65506667
8246,0.79222274
8247,0.8665804
8248,0.42944267
8249,0.26730773
8250,0.42987952
8251,0.25201175
8252,0.250241
8253,0.31631216
8254,0.3838639
8255,0.51492524
8256,0.0019675791
8257,0.35313165
8258,0.44680834
8259,0.52575934
8260,0.022424579
8261,0.04387909
8262,0.56005484
8263,0.5819693
8264,0.18650565
8265,0.63732
8266,0.62253463
8267,0.81006646
8268,0.7722619
8269,0.9245199
8270,0.25934666
8271,0.70281595
8272,0.58317983
8273,0.40141615
8274,0.26590192
8275,0.21442586
8276,0.25030345
8277,0.07289842
8278,0.45396858
8279,0.016572595
8280,0.28730863
8281,0.3756864
8282,0.42201006
8283,0.5390591
8284,0.028008908
8285,0.2621261
8286,0.072289795
8287,0.26260614
8288,0.714318
8289,0.73133534
8290,0.6729342
8291,0.7080721
8292,0.6981947
8293,0.6885413
8294,0.26246148
8295,0.10630894
8296,0.8897152
8297,0.38266832
8298,0.26688063
8299,0.23624077
8300,0.2355746
8301,0.12704337
8302,0.26864374
8303,0.1981982
8304,0.50316375
8305,0.37643865
8306,0.028407037
8307,0.040876925
8308,0.48790795
8309,0.25908232
8310,0.19773951
8311,0.68093455
8312,0.7183734
8313,0.6889534
8314,0.6268951
8315,0.6444689
8316,0.70344937
8317,0.62084454
8318,0.7442884
8319,0.2468892
8320,0.24313131
8321,0.3758829
8322,0.21966296
8323,0.18599373
8324,0.18929398
8325,0.2729931
8326,0.39482036
8327,0.36108303
8328,0.4760198
8329,0.35403365
8330,0.5667453
8331,0.07741526
8332,0.1671899
8333,0.21615398
8334,0.20105302
8335,0.6230963
8336,0.64849246
8337,0.7112798
8338,0.6776711
8339,0.82559353
8340,0.95132905
8341,0.94094574
8342,0.25112483
8343,0.9699681
8344,0.26455292
8345,0.41588533
8346,0.23655784
8347,0.3617986
8348,0.40768453
8349,0.10836482
8350,0.039883673
8351,0.024546444
8352,0.30718017
8353,0.20706487
8354,0.18904454
8355,0.18132415
8356,0.16817361
8357,0.045243025
8358,0.5832618
8359,0.62562513
8360,0.62477946
8361,0.24681967
8362,0.7008346
8363,0.8442587
8364,0.9281196
8365,0.92918193
8366,0.8132725
8367,0.9457599
8368,0.87998235
8369,0.025380373
8370,0.43614346
8371,0.4037954
8372,0.25152123
8373,0.018471599
8374,0.22664934
8375,0.01537022
8376,0.057089716
8377,0.42015865
8378,0.20270741
8379,0.18674773
8380,0.04493153
8381,0.17586404
8382,0.2484535
8383,0.25632364
8384,0.6271483
8385,0.6535868
8386,0.20340142
8387,0.8770784
8388,0.905707
8389,0.88303506
8390,0.9048914
8391,0.98461103
8392,0.2640853
8393,0.16632652
8394,0.18049389
8395,0.07604712
8396,0.4171645
8397,0.1386075
8398,0.17927402
8399,0.03233406
8400,0.06351107
8401,0.42057553
8402,0.5070948
8403,0.06454033
8404,0.1960764
8405,0.18055183
8406,0.2624266
8407,0.62990874
8408,0.62663376
8409,0.68877816
8410,0.7367841
8411,0.67632145
8412,0.78866285
8413,0.965438
8414,0.87969637
8415,0.16028184
8416,0.37047973
8417,0.17952687
8418,0.13322988
8419,0.23810041
8420,0.21070284
8421,0.08866793
8422,0.17064044
8423,0.011544317
8424,0.39424068
8425,0.005020201
8426,0.016489148
8427,0.042683393
8428,0.05557233
8429,0.5361427
8430,0.55890685
8431,0.66254365
8432,0.6842497
8433,0.714946
8434,0.65015346
8435,0.87158406
8436,0.96889985
8437,0.9383263
8438,0.84853643
8439,0.79665273
8440,0.38590047
8441,0.38551834
8442,0.43344733
8443,0.37496963
8444,0.25589162
8445,0.40190792
8446,0.13799882
8447,0.35289526
8448,0.08202568
8449,0.058433473
8450,0.2540483
8451,0.23307222
8452,0.13911963
8453,0.50488013
8454,0.2384206
8455,0.6591074
8456,0.67619073
8457,0.6013636
8458,0.58610094
8459,0.6648425
8460,0.6879252
8461,0.743019
8462,0.8675911
8463,0.78924644
8464,0.22028941
8465,0.45738044
8466,0.21986422
8467,0.25110805
8468,0.23762584
8469,0.17389172
8470,0.112318665
8471,0.16926712
8472,0.414411
8473,0.30495748
8474,0.53064334
8475,0.2512062
8476,0.038342386
8477,0.2176072
8478,0.6304389
8479,0.6141701
8480,0.69298536
8481,0.6780459
8482,0.6640995
8483,0.67244726
8484,0.8892789
8485,0.93951106
8486,0.8040258
8487,0.65708447
8488,0.2641286
8489,0.4632841
8490,0.3807148
8491,0.3685708
8492,0.42390642
8493,0.50280315
8494,0.3227815
8495,0.27983794
8496,0.3229784
8497,0.49760738
8498,0.016971558
8499,0.056711823
8500,0.5182513
8501,0.6198133
8502,0.13900489
8503,0.64945066
8504,0.13742575
8505,0.6803636
8506,0.69142187
8507,0.66172683
8508,0.7055911
8509,0.84319466
8510,0.77493185
8511,0.8289486
8512,0.48332468
8513,0.43554997
8514,0.38523903
8515,0.23665115
8516,0.25109023
8517,0.49985635
8518,9.506941e-05
8519,0.0065517128
8520,0.39953315
8521,0.2744007
8522,0.38011086
8523,0.38750753
8524,0.025437504
8525,0.16865659
8526,0.11393145
8527,0.57741296
8528,0.6764706
8529,0.68423325
8530,0.6787131
8531,0.9987942
8532,0.9204805
8533,0.6743977
8534,0.7149583
8535,0.9801492
8536,0.97186625
8537,0.60323197
8538,0.40921605
8539,0.39643672
8540,0.19143254
8541,0.13608614
8542,0.10648185
8543,0.32586676
8544,0.3661013
8545,0.08723998
8546,0.4358413
8547,0.3619812
8548,0.15685135
8549,0.108959734
8550,0.25163865
8551,0.6274889
8552,0.66684353
8553,0.7510798
8554,0.65622807
8555,0.7554433
8556,0.8304596
8557,0.7174241
8558,0.859931
8559,0.24672976
8560,0.587185
8561,0.44949368
8562,0.38654226
8563,0.0774416
8564,0.19530255
8565,0.13624066
8566,0.24875233
8567,0.1319198
8568,0.002411306
8569,0.5379515
8570,0.11302534
8571,0.07366115
8572,0.45151493
8573,0.22707096
8574,0.5238828
8575,0.6642401
8576,0.7011899
8577,0.67020625
8578,0.5679346
8579,0.5414415
8580,0.8666984
8581,0.89570814
8582,0.9936011
8583,0.77457124
8584,0.6211456
8585,0.105683506
8586,0.052197218
8587,0.4269308
8588,0.07846379
8589,0.039214075
8590,0.25233185
8591,0.39808977
8592,0.047943354
8593,0.08845991
8594,0.20926207
8595,0.2460115
8596,0.11288196
8597,0.47887576
8598,0.61640364
8599,0.64521486
8600,0.6655234
8601,0.657094
8602,0.8959253
8603,0.9227597
8604,0.9840369
8605,0.9408479
8606,0.8838005
8607,0.99684024
8608,0.60886586
8609,0.26476562
8610,0.40778986
8611,0.06301767
8612,0.33680424
8613,0.02376008
8614,0.009611279
8615,0.1772444
8616,0.07132375
8617,0.5218613
8618,0.060855657
8619,0.4567064
8620,0.0073806643
8621,0.6368285
8622,0.60259753
8623,0.6341615
8624,0.7360764
8625,0.76544434
8626,0.70480746
8627,0.7859626
8628,0.96582896
8629,0.9072343
8630,0.9906293
8631,0.9946747
8632,0.54795694
8633,0.41401535
8634,0.26545894
8635,0.42463052
8636,0.24419287
8637,0.017638505
8638,0.22254902
8639,0.1886695
8640,0.26065964
8641,0.49764484
8642,0.62279326
8643,0.6383145
8644,0.19938466
8645,0.023854524
8646,0.6123905
8647,0.71310747
8648,0.6773088
8649,0.7202229
8650,0.8444777
8651,0.93060744
8652,0.98273724
8653,0.97621405
8654,0.987582
8655,0.995489
8656,0.53771174
8657,0.4572128
8658,0.42247778
8659,0.36394548
8660,0.42388088
8661,0.24763861
8662,0.35138088
8663,0.071204275
8664,0.43702942
8665,0.3182253
8666,0.3687485
8667,0.06957397
8668,0.5369188
8669,0.24360633
8670,0.5869472
8671,0.5883996
8672,0.64897346
8673,0.6755378
8674,0.709544
8675,0.778082
8676,0.746248
8677,0.7400154
8678,0.6205618
8679,0.9616387
8680,0.5780269
8681,0.42465678
8682,0.26516095
8683,0.26874465
8684,0.24067718
8685,0.078502655
8686,0.35392123
8687,0.014349341
8688,0.3438662
8689,0.19214594
8690,0.04811114
8691,0.40099505
8692,0.07055968
8693,0.161026
8694,0.25206423
8695,0.5884297
8696,0.6205722
8697,0.6241226
8698,0.76402116
8699,0.7947812
8700,0.7840605
8701,0.87549067
8702,0.25068012
8703,0.23251367
8704,0.39634675
8705,0.09051788
8706,0.38662082
8707,0.41774157
8708,0.43542445
8709,0.0010598898
8710,0.043314844
8711,0.030240417
8712,0.0027468204
8713,0.00545457
8714,0.22132152
8715,0.20912218
8716,0.029227376
8717,0.22528261
8718,0.55531895
8719,0.64840215
8720,0.65391934
8721,0.76457465
8722,0.68145454
8723,0.8115736
8724,0.64171284
8725,0.80123514
8726,0.7201032
8727,0.9782853
8728,0.4075314
8729,0.5213295
8730,0.18872648
8731,0.41084328
8732,0.39493927
8733,0.11659297
8734,0.028768212
8735,0.10417563
8736,0.14165962
8737,0.03290549
8738,0.54579604
8739,0.17547438
8740,0.21238723
8741,0.15182394
8742,0.51915526
8743,0.664479
8744,0.68615925
8745,0.69789493
8746,0.7236087
8747,0.83873254
8748,0.93579996
8749,0.77993906
8750,0.7956891
8751,0.24216348
8752,0.5359894
8753,0.07431936
8754,0.26351714
8755,0.36972913
8756,0.2574118
8757,0.28526235
8758,0.22295645
